,GameID,EnteredDateTimeUTC,EnteredDateTimeET,AwayTeam,HomeTeam,DoubleHeaderGame,AwayStartingPitcher,HomeStartingPicher,FinalScoreAway,FinalScoreHome
2017,MIN201609030,2016-09-02 11:50,2016-09-02 7:50,Chicago White Sox,Minnesota Twins,0,j shields,H SANTIAGO,3,11
2018,CLE201609030,2016-09-02 11:50,2016-09-02 7:50,Miami Marlins,Cleveland Indians,0,j fernandez,T BAUER,3,8
2019,NYN201609030,2016-09-02 11:49,2016-09-02 7:49,Washington Nationals,New York Mets,0,t roark,R GSELLMAN,1,3
2020,KCA201609030,2016-09-02 11:50,2016-09-02 7:50,Detroit Tigers,Kansas City Royals,0,m fulmer,Y VENTURA,2,5
2021,COL201609030,2016-09-02 11:49,2016-09-02 7:49,Arizona Diamondbacks,Colorado Rockies,0,b shipley,T CHATWOOD,9,4
2022,OAK201609030,2016-09-02 16:47,2016-09-02 12:47,Boston Red Sox,Oakland Athletics,0,r porcello,DMENGDEN,11,2
2023,SEA201609030,2016-09-02 11:50,2016-09-02 7:50,Los Angeles Angels of Anaheim,Seattle Mariners,0,t skaggs,T WALKER,10,3
2024,LAN201609030,2016-09-02 16:46,2016-09-02 12:46,San Diego Padres,Los Angeles Dodgers,0,l perdomo,R HILL,1,5
2025,CIN201609040,2016-09-03 12:13,2016-09-03 8:13,St. Louis Cardinals,Cincinnati Reds,0,c martinez,T ADLEMAN,5,2
2026,TBA201609040,2016-09-03 12:14,2016-09-03 8:14,Toronto Blue Jays,Tampa Bay Rays,0,ja happ,C ARCHER,5,3
2027,PHI201609040,2016-09-03 12:13,2016-09-03 8:13,Atlanta Braves,Philadelphia Phillies,0,j teheran,J THOMPSON,2,0
2028,PIT201609040,2016-09-03 12:13,2016-09-03 8:13,Milwaukee Brewers,Pittsburgh Pirates,0,c anderson,S BRAULT,10,0
2029,BAL201609040,2016-09-03 12:14,2016-09-03 8:14,New York Yankees,Baltimore Orioles,0,m pineda,W MILEY,5,2
2030,MIN201609040,2016-09-03 12:14,2016-09-03 8:14,Chicago White Sox,Minnesota Twins,0,a ranaudo,A ALBERS,13,11
2031,KCA201609040,2016-09-03 12:14,2016-09-03 8:14,Detroit Tigers,Kansas City Royals,0,d norris,E VOLQUEZ,6,5
2032,CHN201609040,2016-09-03 12:13,2016-09-03 8:13,San Francisco Giants,Chicago Cubs,0,j cueto,J LACKEY,2,3
2033,TEX201609040,2016-09-03 12:15,2016-09-03 8:15,Houston Astros,Texas Rangers,0,c mchugh,Y DARVISH,7,6
2034,OAK201609040,2016-09-03 12:15,2016-09-03 8:15,Boston Red Sox,Oakland Athletics,0,e rodriguez,K GRAVEMAN,0,1
2035,COL201609040,2016-09-03 12:14,2016-09-03 8:14,Arizona Diamondbacks,Colorado Rockies,0,a bradley,J GRAY,8,5
2036,SEA201609040,2016-09-03 12:15,2016-09-03 8:15,Los Angeles Angels of Anaheim,Seattle Mariners,0,m shoemaker,H IWAKUMA,4,2
2037,CLE201609040,2016-09-03 12:15,2016-09-03 8:15,Miami Marlins,Cleveland Indians,0,t koehler,D SALAZAR,5,6
2038,LAN201609040,2016-09-03 12:14,2016-09-03 8:14,San Diego Padres,Los Angeles Dodgers,0,c friedrich,J DE LEON,4,7
2039,NYN201609040,2016-09-04 7:02,2016-09-04 3:02,Washington Nationals,New York Mets,0,r lopez,S LUGO,1,5
2040,NYA201609050,2016-09-04 10:54,2016-09-04 6:54,Toronto Blue Jays,New York Yankees,0,r dickey,M TANAKA,3,5
2041,TBA201609050,2016-09-04 10:54,2016-09-04 6:54,Baltimore Orioles,Tampa Bay Rays,0,u jimenez,M ANDRIESE,7,3
2042,MIL201609050,2016-09-04 10:53,2016-09-04 6:53,Chicago Cubs,Milwaukee Brewers,0,k hendricks,Z DAVIES,7,2
2043,CIN201609050,2016-09-04 10:53,2016-09-04 6:53,New York Mets,Cincinnati Reds,0,b colon,R STEPHENSON,5,0
2044,MIA201609050,2016-09-04 10:53,2016-09-04 6:53,Philadelphia Phillies,Miami Marlins,0,j eickhoff,J ESCH,6,2
2045,MIN201609050,2016-09-05 5:26,2016-09-05 1:26,Kansas City Royals,Minnesota Twins,0,i kennedy,J BERRIOS,11,5
2046,WAS201609050,2016-09-04 10:53,2016-09-04 6:53,Atlanta Braves,Washington Nationals,0,r weber,M SCHERZER,4,6
2047,OAK201609050,2016-09-04 11:09,2016-09-04 7:09,Los Angeles Angels of Anaheim,Oakland Athletics,0,j weaver,R ALCANTARA,10,7
2048,PIT201609050,2016-09-04 10:53,2016-09-04 6:53,St. Louis Cardinals,Pittsburgh Pirates,0,a wainwright,C KUHL,12,6
2049,CHA201609050,2016-09-04 10:55,2016-09-04 6:55,Detroit Tigers,Chicago White Sox,0,j verlander,C SALE,5,3
2050,COL201609050,2016-09-04 10:54,2016-09-04 6:54,San Francisco Giants,Colorado Rockies,0,m moore,C BETTIS,0,6
2051,SEA201609050,2016-09-04 10:55,2016-09-04 6:55,Texas Rangers,Seattle Mariners,0,c hamels,F HERNANDEZ,6,14
2052,SDN201609050,2016-09-04 10:55,2016-09-04 6:55,Boston Red Sox,San Diego Padres,0,d pomeranz,E JACKSON,1,2
2053,CLE201609050,2016-09-04 10:57,2016-09-04 6:57,Houston Astros,Cleveland Indians,0,m fiers,M CLEVINGER,6,2
2054,LAN201609050,2016-09-04 10:54,2016-09-04 6:54,Arizona Diamondbacks,Los Angeles Dodgers,0,z greinke,K MAEDA,2,10
2055,WAS201609060,2016-09-05 12:48,2016-09-05 8:48,Atlanta Braves,Washington Nationals,0,w perez,G GONZALEZ,7,9
2056,PIT201609060,2016-09-05 12:48,2016-09-05 8:48,St. Louis Cardinals,Pittsburgh Pirates,0,l weaver,R VOGELSONG,9,7
2057,NYA201609060,2016-09-05 12:48,2016-09-05 8:48,Toronto Blue Jays,New York Yankees,0,a sanchez,L CESSA,6,7
2058,TBA201609060,2016-09-05 12:48,2016-09-05 8:48,Baltimore Orioles,Tampa Bay Rays,0,y gallardo,J ODORIZZI,11,2
2059,CLE201609060,2016-09-06 3:41,2016-09-05 23:41,Houston Astros,Cleveland Indians,0,b peacock,C KLUBER,4,3
2060,CIN201609060,2016-09-05 12:48,2016-09-05 8:48,New York Mets,Cincinnati Reds,0,r montero,B FINNEGAN,5,3
2061,MIA201609060,2016-09-05 12:48,2016-09-05 8:48,Philadelphia Phillies,Miami Marlins,0,a morgan,J URENA,4,3
2062,MIL201609060,2016-09-05 12:48,2016-09-05 8:48,Chicago Cubs,Milwaukee Brewers,0,j hammel,W PERALTA,5,12
2063,CHA201609060,2016-09-05 12:49,2016-09-05 8:49,Detroit Tigers,Chicago White Sox,0,m boyd,M GONZALEZ,0,2
2064,MIN201609060,2016-09-05 12:49,2016-09-05 8:49,Kansas City Royals,Minnesota Twins,0,d gee,E SANTANA,10,3
2065,COL201609060,2016-09-05 12:48,2016-09-05 8:48,San Francisco Giants,Colorado Rockies,0,j samardzija,T ANDERSON,3,2
2066,OAK201609060,2016-09-06 3:42,2016-09-05 23:42,Los Angeles Angels of Anaheim,Oakland Athletics,0,r nolasco,ZNEAL,2,3
2067,SDN201609060,2016-09-05 12:49,2016-09-05 8:49,Boston Red Sox,San Diego Padres,0,c buchholz,P CLEMENS,5,1
2068,SEA201609060,2016-09-05 12:49,2016-09-05 8:49,Texas Rangers,Seattle Mariners,0,m perez,J PAXTON,10,7
2069,CIN201609070,2016-09-06 11:48,2016-09-06 7:48,New York Mets,Cincinnati Reds,0,n syndergaard,A DESCLAFANI,6,3
2070,TBA201609070,2016-09-06 11:49,2016-09-06 7:49,Baltimore Orioles,Tampa Bay Rays,0,d bundy,D SMYLY,6,7
2071,CHA201609070,2016-09-06 11:50,2016-09-06 7:50,Detroit Tigers,Chicago White Sox,0,a sanchez,J QUINTANA,4,7
2072,OAK201609070,2016-09-06 11:50,2016-09-06 7:50,Los Angeles Angels of Anaheim,Oakland Athletics,0,a meyer,J COTTON,1,4
2073,PIT201609070,2016-09-06 11:48,2016-09-06 7:48,St. Louis Cardinals,Pittsburgh Pirates,0,m leake,J TAILLON,3,4
2074,NYA201609070,2016-09-06 15:00,2016-09-06 11:00,Toronto Blue Jays,New York Yankees,0,m stroman,B MITCHELL,0,2
2075,CLE201609070,2016-09-06 11:51,2016-09-06 7:51,Houston Astros,Cleveland Indians,0,d fister,C CARRASCO,5,6
2076,MIA201609070,2016-09-06 11:48,2016-09-06 7:48,Philadelphia Phillies,Miami Marlins,0,j hellickson,A CASHNER,0,6
2077,WAS201609070,2016-09-06 15:00,2016-09-06 11:00,Atlanta Braves,Washington Nationals,0,m foltynewicz,S STRASBURG,4,5
2078,MIL201609070,2016-09-06 11:49,2016-09-06 7:49,Chicago Cubs,Milwaukee Brewers,0,m montgomery,M GARZA,1,2
2079,MIN201609070,2016-09-06 11:52,2016-09-06 7:52,Kansas City Royals,Minnesota Twins,0,d duffy,K GIBSON,5,6
2080,COL201609070,2016-09-06 11:49,2016-09-06 7:49,San Francisco Giants,Colorado Rockies,0,a suarez,J DE LA ROSA,5,6
2081,SDN201609070,2016-09-06 11:53,2016-09-06 7:53,Boston Red Sox,San Diego Padres,0,d price,J COSART,7,2
2082,LAN201609070,2016-09-06 11:49,2016-09-06 7:49,Arizona Diamondbacks,Los Angeles Dodgers,0,r ray,B STEWART,1,3
2083,SEA201609070,2016-09-06 11:52,2016-09-06 7:52,Texas Rangers,Seattle Mariners,0,a griffin,A MIRANDA,3,8
2084,CLE201609080,2016-09-07 12:24,2016-09-07 8:24,Houston Astros,Cleveland Indians,0,d paulino,T BAUER,7,10
2085,PIT201609080,2016-09-07 12:23,2016-09-07 8:23,Cincinnati Reds,Pittsburgh Pirates,0,d straily,I NOVA,1,4
2086,WAS201609080,2016-09-07 15:50,2016-09-07 11:50,Philadelphia Phillies,Washington Nationals,0,a asher,A COLE,4,1
2087,NYA201609080,2016-09-07 17:07,2016-09-07 13:07,Tampa Bay Rays,New York Yankees,0,a cobb,C SABATHIA,4,5
2088,SLN201609080,2016-09-07 12:24,2016-09-07 8:24,Milwaukee Brewers,St. Louis Cardinals,0,j guerra,J GARCIA,12,5
2089,SDN201609080,2016-09-07 12:24,2016-09-07 8:24,Colorado Rockies,San Diego Padres,0,j hoffman,C RICHARD,1,14
2090,SEA201609080,2016-09-07 12:24,2016-09-07 8:24,Texas Rangers,Seattle Mariners,0,d holland,T WALKER,3,6
2091,TOR201609090,2016-09-08 11:52,2016-09-08 7:52,Boston Red Sox,Toronto Blue Jays,0,r porcello,M ESTRADA,13,3
2092,PIT201609090,2016-09-08 11:50,2016-09-08 7:50,Cincinnati Reds,Pittsburgh Pirates,0,t adleman,S BRAULT,4,3
2093,WAS201609090,2016-09-08 11:50,2016-09-08 7:50,Philadelphia Phillies,Washington Nationals,0,j thompson,T ROARK,4,5
2094,NYA201609090,2016-09-08 11:51,2016-09-08 7:51,Tampa Bay Rays,New York Yankees,0,b snell,M PINEDA,5,7
2095,DET201609090,2016-09-08 11:52,2016-09-08 7:52,Baltimore Orioles,Detroit Tigers,0,k gausman,M FULMER,3,4
2096,MIA201609090,2016-09-08 11:50,2016-09-08 7:50,Los Angeles Dodgers,Miami Marlins,0,c kershaw,J FERNANDEZ,1,4
2097,ATL201609090,2016-09-08 11:51,2016-09-08 7:51,New York Mets,Atlanta Braves,0,r gsellman,J TEHERAN,6,4
2098,HOU201609090,2016-09-08 11:54,2016-09-08 7:54,Chicago Cubs,Houston Astros,0,j lester,J MUSGROVE,2,0
2099,MIN201609090,2016-09-08 11:53,2016-09-08 7:53,Cleveland Indians,Minnesota Twins,0,d salazar,T DUFFEY,5,4
2100,CHA201609090,2016-09-08 11:52,2016-09-08 7:52,Kansas City Royals,Chicago White Sox,0,y ventura,C RODON,2,7
2101,SLN201609090,2016-09-08 11:51,2016-09-08 7:51,Milwaukee Brewers,St. Louis Cardinals,0,j nelson,C MARTINEZ,3,4
2102,ARI201609090,2016-09-08 16:33,2016-09-08 12:33,San Francisco Giants,Arizona Diamondbacks,0,m bumgarner,R DELAROSA,7,6
2103,OAK201609090,2016-09-08 11:54,2016-09-08 7:54,Seattle Mariners,Oakland Athletics,0,h iwakuma,D MENGDEN,3,2
2104,ANA201609090,2016-09-08 11:53,2016-09-08 7:53,Texas Rangers,Los Angeles Angels of Anaheim,0,y darvish,T SKAGGS,2,1
2105,SDN201609090,2016-09-08 11:51,2016-09-08 7:51,Colorado Rockies,San Diego Padres,0,t chatwood,L PERDOMO,4,1
2106,TOR201609100,2016-09-09 11:07,2016-09-09 7:07,Boston Red Sox,Toronto Blue Jays,0,e rodriguez,J A HAPP,2,3
2107,HOU201609100,2016-09-09 11:08,2016-09-09 7:08,Chicago Cubs,Houston Astros,0,j lackey,C MCHUGH,1,2
2108,OAK201609100,2016-09-09 11:08,2016-09-09 7:08,Seattle Mariners,Oakland Athletics,0,f hernandez,K GRAVEMAN,14,3
2109,NYA201609100,2016-09-09 11:07,2016-09-09 7:07,Tampa Bay Rays,New York Yankees,0,c archer,M TANAKA,1,5
2110,PIT201609100,2016-09-09 11:06,2016-09-09 7:06,Cincinnati Reds,Pittsburgh Pirates,0,r stephenson,D HUTCHISON,8,7
2111,WAS201609100,2016-09-09 11:06,2016-09-09 7:06,Philadelphia Phillies,Washington Nationals,0,j eickhoff,M SCHERZER,0,3
2112,MIN201609100,2016-09-09 11:08,2016-09-09 7:08,Cleveland Indians,Minnesota Twins,0,m clevinger,H SANTIAGO,1,2
2113,CHA201609100,2016-09-09 11:08,2016-09-09 7:08,Kansas City Royals,Chicago White Sox,0,e volquez,J SHIELDS,6,5
2114,MIA201609100,2016-09-09 11:07,2016-09-09 7:07,Los Angeles Dodgers,Miami Marlins,0,r hill,T KOEHLER,5,0
2115,ATL201609100,2016-09-09 16:34,2016-09-09 12:34,New York Mets,Atlanta Braves,0,b colon,J GANT,3,4
2116,SLN201609100,2016-09-09 11:07,2016-09-09 7:07,Milwaukee Brewers,St. Louis Cardinals,0,c anderson,A WAINWRIGHT,1,5
2117,DET201609100,2016-09-09 11:08,2016-09-09 7:08,Baltimore Orioles,Detroit Tigers,0,u jimenez,J ZIMMERMANN,11,3
2118,ARI201609100,2016-09-09 11:07,2016-09-09 7:07,San Francisco Giants,Arizona Diamondbacks,0,j cueto,A BRADLEY,11,3
2119,SDN201609100,2016-09-09 11:07,2016-09-09 7:07,Colorado Rockies,San Diego Padres,0,j gray,C FRIEDRICH,3,6
2120,ANA201609100,2016-09-09 11:08,2016-09-09 7:08,Texas Rangers,Los Angeles Angels of Anaheim,0,c hamels,D WRIGHT,8,5
2121,TOR201609110,2016-09-10 11:36,2016-09-10 7:36,Boston Red Sox,Toronto Blue Jays,0,c buchholz,A SANCHEZ,11,8
2122,NYA201609110,2016-09-10 11:36,2016-09-10 7:36,Tampa Bay Rays,New York Yankees,0,m andriese,L CESSA,4,2
2123,DET201609110,2016-09-10 11:36,2016-09-10 7:36,Baltimore Orioles,Detroit Tigers,0,c tillman,J VERLANDER,3,1
2124,MIA201609110,2016-09-10 11:34,2016-09-10 7:34,Los Angeles Dodgers,Miami Marlins,0,k maeda,J URENA,0,3
2125,PIT201609110,2016-09-10 11:35,2016-09-10 7:35,Cincinnati Reds,Pittsburgh Pirates,0,b finnegan,R VOGELSONG,8,0
2126,ATL201609110,2016-09-10 11:35,2016-09-10 7:35,New York Mets,Atlanta Braves,0,s lugo,W PEREZ,10,3
2127,WAS201609110,2016-09-10 11:35,2016-09-10 7:35,Philadelphia Phillies,Washington Nationals,0,a morgan,G GONZALEZ,2,3
2128,MIN201609110,2016-09-10 11:36,2016-09-10 7:36,Cleveland Indians,Minnesota Twins,0,c kluber,J BERRIOS,7,1
2129,CHA201609110,2016-09-10 11:36,2016-09-10 7:36,Kansas City Royals,Chicago White Sox,0,i kennedy,C SALE,2,0
2130,SLN201609110,2016-09-10 11:35,2016-09-10 7:35,Milwaukee Brewers,St. Louis Cardinals,0,z davies,L WEAVER,2,1
2131,ANA201609110,2016-09-10 11:36,2016-09-10 7:36,Texas Rangers,Los Angeles Angels of Anaheim,0,c lewis,J WEAVER,2,3
2132,OAK201609110,2016-09-10 11:36,2016-09-10 7:36,Seattle Mariners,Oakland Athletics,0,j paxton,R ALCANTARA,3,2
2133,ARI201609110,2016-09-10 11:35,2016-09-10 7:35,San Francisco Giants,Arizona Diamondbacks,0,m moore,Z GREINKE,5,3
2134,SDN201609110,2016-09-10 11:35,2016-09-10 7:35,Colorado Rockies,San Diego Padres,0,c bettis,E JACKSON,3,2
2135,HOU201609110,2016-09-10 11:36,2016-09-10 7:36,Chicago Cubs,Houston Astros,0,j arrieta,M FIERS,9,5
2136,NYA201609120,2016-09-11 11:46,2016-09-11 7:46,Los Angeles Dodgers,New York Yankees,0,j de leon,B MITCHELL,8,2
2137,WAS201609120,2016-09-12 3:47,2016-09-11 23:47,New York Mets,Washington Nationals,0,r montero,M LATOS,1,8
2138,PHI201609120,2016-09-11 11:45,2016-09-11 7:45,Pittsburgh Pirates,Philadelphia Phillies,0,g cole,J HELLICKSON,2,6
2139,TOR201609120,2016-09-11 11:45,2016-09-11 7:45,Tampa Bay Rays,Toronto Blue Jays,0,j odorizzi,F LIRIANO,2,3
2140,BOS201609120,2016-09-11 11:45,2016-09-11 7:45,Baltimore Orioles,Boston Red Sox,0,w miley,D PRICE,2,12
2141,ATL201609120,2016-09-11 11:45,2016-09-11 7:45,Miami Marlins,Atlanta Braves,0,a cashner,M FOLTYNEWICZ,7,12
2142,CIN201609120,2016-09-12 3:48,2016-09-11 23:48,Milwaukee Brewers,Cincinnati Reds,0,w peralta,KSAMPSON,0,3
2143,DET201609120,2016-09-11 11:45,2016-09-11 7:45,Minnesota Twins,Detroit Tigers,0,e santana,D NORRIS,2,4
2144,KCA201609120,2016-09-11 11:45,2016-09-11 7:45,Oakland Athletics,Kansas City Royals,0,r detwiler,D GEE,16,3
2145,CHA201609120,2016-09-11 11:45,2016-09-11 7:45,Cleveland Indians,Chicago White Sox,0,c carrasco,M GONZALEZ,4,11
2146,HOU201609120,2016-09-11 11:46,2016-09-11 7:46,Texas Rangers,Houston Astros,0,m perez,D FISTER,4,3
2147,SLN201609120,2016-09-11 11:45,2016-09-11 7:45,Chicago Cubs,St. Louis Cardinals,0,k hendricks,M LEAKE,4,1
2148,ARI201609120,2016-09-11 11:45,2016-09-11 7:45,Colorado Rockies,Arizona Diamondbacks,0,t anderson,S MILLER,9,12
2149,ANA201609120,2016-09-11 11:46,2016-09-11 7:46,Seattle Mariners,Los Angeles Angels of Anaheim,0,a miranda,R NOLASCO,8,1
2150,SFN201609120,2016-09-11 11:45,2016-09-11 7:45,San Diego Padres,San Francisco Giants,0,p clemens,J SAMARDZIJA,4,0
2151,NYA201609130,2016-09-12 11:53,2016-09-12 7:53,Los Angeles Dodgers,New York Yankees,0,j urias,C SABATHIA,0,3
2152,WAS201609130,2016-09-12 11:50,2016-09-12 7:50,New York Mets,Washington Nationals,0,n syndergaard,A COLE,4,3
2153,PHI201609130,2016-09-12 11:50,2016-09-12 7:50,Pittsburgh Pirates,Philadelphia Phillies,0,i nova,A ASHER,5,3
2154,TOR201609130,2016-09-12 11:51,2016-09-12 7:51,Tampa Bay Rays,Toronto Blue Jays,0,d smyly,M STROMAN,6,2
2155,BOS201609130,2016-09-12 11:52,2016-09-12 7:52,Baltimore Orioles,Boston Red Sox,0,d bundy,D POMERANZ,6,3
2156,ATL201609130,2016-09-12 11:50,2016-09-12 7:50,Miami Marlins,Atlanta Braves,0,j esch,M WISLER,7,5
2157,CIN201609130,2016-09-12 11:50,2016-09-12 7:50,Milwaukee Brewers,Cincinnati Reds,0,m garza,D STRAILY,4,6
2158,DET201609130,2016-09-12 11:52,2016-09-12 7:52,Minnesota Twins,Detroit Tigers,0,k gibson,M BOYD,8,1
2159,KCA201609130,2016-09-12 11:52,2016-09-12 7:52,Oakland Athletics,Kansas City Royals,0,j cotton,D DUFFY,5,4
2160,CHA201609130,2016-09-12 11:52,2016-09-12 7:52,Cleveland Indians,Chicago White Sox,0,t bauer,J QUINTANA,1,8
2161,HOU201609130,2016-09-12 11:52,2016-09-12 7:52,Texas Rangers,Houston Astros,0,a griffin,B PEACOCK,3,2
2162,SLN201609130,2016-09-12 11:51,2016-09-12 7:51,Chicago Cubs,St. Louis Cardinals,0,j hammel,J GARCIA,2,4
2163,ARI201609130,2016-09-12 11:51,2016-09-12 7:51,Colorado Rockies,Arizona Diamondbacks,0,j de la rosa,R RAY,4,11
2164,ANA201609130,2016-09-12 11:52,2016-09-12 7:52,Seattle Mariners,Los Angeles Angels of Anaheim,0,t walker,A MEYER,8,0
2165,SFN201609130,2016-09-12 11:51,2016-09-12 7:51,San Diego Padres,San Francisco Giants,0,c richard,A SUAREZ,6,4
2166,TOR201609140,2016-09-13 11:13,2016-09-13 7:13,Tampa Bay Rays,Toronto Blue Jays,0,a cobb,M ESTRADA,8,1
2167,SLN201609140,2016-09-13 11:09,2016-09-13 7:09,Chicago Cubs,St. Louis Cardinals,0,j lester,C MARTINEZ,7,0
2168,SFN201609140,2016-09-13 11:09,2016-09-13 7:09,San Diego Padres,San Francisco Giants,0,l perdomo,M BUMGARNER,3,1
2169,NYA201609140,2016-09-13 11:14,2016-09-13 7:14,Los Angeles Dodgers,New York Yankees,0,c kershaw,M PINEDA,2,0
2170,WAS201609140,2016-09-13 11:10,2016-09-13 7:10,New York Mets,Washington Nationals,0,r gsellman,T ROARK,0,1
2171,PHI201609140,2016-09-13 11:11,2016-09-13 7:11,Pittsburgh Pirates,Philadelphia Phillies,0,s brault,J THOMPSON,2,6
2172,BOS201609140,2016-09-13 11:13,2016-09-13 7:13,Baltimore Orioles,Boston Red Sox,0,k gausman,R PORCELLO,1,0
2173,ATL201609140,2016-09-13 11:12,2016-09-13 7:12,Miami Marlins,Atlanta Braves,0,j fernandez,J TEHERAN,7,5
2174,CIN201609140,2016-09-13 11:12,2016-09-13 7:12,Milwaukee Brewers,Cincinnati Reds,0,j guerra,T ADLEMAN,7,0
2175,DET201609140,2016-09-13 11:13,2016-09-13 7:13,Minnesota Twins,Detroit Tigers,0,t duffey,A SANCHEZ,6,9
2176,KCA201609140,2016-09-13 11:14,2016-09-13 7:14,Oakland Athletics,Kansas City Royals,0,s manaea,Y VENTURA,8,0
2177,CHA201609140,2016-09-13 11:14,2016-09-13 7:14,Cleveland Indians,Chicago White Sox,0,j tomlin,C RODON,6,1
2178,HOU201609140,2016-09-14 7:13,2016-09-14 3:13,Texas Rangers,Houston Astros,0,d holland,J MUSGROVE,4,8
2179,ARI201609140,2016-09-13 11:12,2016-09-13 7:12,Colorado Rockies,Arizona Diamondbacks,0,j hoffman,R DE LA ROSA,6,11
2180,ANA201609140,2016-09-14 7:14,2016-09-14 3:14,Seattle Mariners,Los Angeles Angels of Anaheim,0,h iwakuma,J CHACIN,2,1
2181,DET201609150,2016-09-14 11:17,2016-09-14 7:17,Minnesota Twins,Detroit Tigers,0,h santiago,M PELFREY,5,1
2182,CHA201609150,2016-09-14 11:17,2016-09-14 7:17,Cleveland Indians,Chicago White Sox,0,m clevinger,J SHIELDS,1,2
2183,PHI201609150,2016-09-14 11:15,2016-09-14 7:15,Pittsburgh Pirates,Philadelphia Phillies,0,c kuhl,J EICKHOFF,15,2
2184,BAL201609150,2016-09-14 11:18,2016-09-14 7:18,Tampa Bay Rays,Baltimore Orioles,0,b snell,Y GALLARDO,7,6
2185,BOS201609150,2016-09-14 11:18,2016-09-14 7:18,New York Yankees,Boston Red Sox,0,m tanaka,E RODRIGUEZ,5,7
2186,KCA201609150,2016-09-14 11:18,2016-09-14 7:18,Oakland Athletics,Kansas City Royals,0,d mengden,E VOLQUEZ,14,5
2187,CHN201609150,2016-09-14 11:16,2016-09-14 7:16,Milwaukee Brewers,Chicago Cubs,0,j nelson,M MONTGOMERY,5,4
2188,ARI201609150,2016-09-14 11:16,2016-09-14 7:16,Los Angeles Dodgers,Arizona Diamondbacks,0,r hill,A BRADLEY,3,7
2189,ANA201609150,2016-09-14 11:19,2016-09-14 7:19,Toronto Blue Jays,Los Angeles Angels of Anaheim,0,j a happ,D WRIGHT,7,2
2190,SFN201609150,2016-09-14 11:16,2016-09-14 7:16,St. Louis Cardinals,San Francisco Giants,0,a wainwright,J CUETO,2,6
2191,CHN201609160,2016-09-16 3:44,2016-09-15 23:44,Milwaukee Brewers,Chicago Cubs,0,c anderson,J LACKEY,4,5
2192,PHI201609160,2016-09-15 11:47,2016-09-15 7:47,Miami Marlins,Philadelphia Phillies,0,t koehler,A MORGAN,3,4
2193,BAL201609160,2016-09-15 11:50,2016-09-15 7:50,Tampa Bay Rays,Baltimore Orioles,0,c archer,U JIMENEZ,4,5
2194,CLE201609160,2016-09-15 11:51,2016-09-15 7:51,Detroit Tigers,Cleveland Indians,0,m fulmer,C KLUBER,4,11
2195,NYN201609160,2016-09-15 11:52,2016-09-15 7:52,Minnesota Twins,New York Mets,0,j berrios,B COLON,0,3
2196,BOS201609160,2016-09-15 11:50,2016-09-15 7:50,New York Yankees,Boston Red Sox,0,l cessa,C BUCHHOLZ,4,7
2197,ATL201609160,2016-09-15 11:49,2016-09-15 7:49,Washington Nationals,Atlanta Braves,0,m scherzer,J GANT,7,2
2198,CIN201609160,2016-09-15 11:48,2016-09-15 7:48,Pittsburgh Pirates,Cincinnati Reds,0,r vogelsong,R STEPHENSON,9,7
2199,TEX201609160,2016-09-15 11:51,2016-09-15 7:51,Oakland Athletics,Texas Rangers,0,k graveman,C HAMELS,6,7
2200,KCA201609160,2016-09-15 11:51,2016-09-15 7:51,Chicago White Sox,Kansas City Royals,0,c sale,I KENNEDY,7,4
2201,COL201609160,2016-09-15 11:50,2016-09-15 7:50,San Diego Padres,Colorado Rockies,0,c friedrich,T CHATWOOD,7,8
2202,ARI201609160,2016-09-15 11:50,2016-09-15 7:50,Los Angeles Dodgers,Arizona Diamondbacks,0,k maeda,Z GREINKE,3,2
2203,ANA201609160,2016-09-15 11:51,2016-09-15 7:51,Toronto Blue Jays,Los Angeles Angels of Anaheim,0,r dickey,J WEAVER,5,0
2204,SEA201609160,2016-09-15 11:52,2016-09-15 7:52,Houston Astros,Seattle Mariners,0,c mchugh,F HERNANDEZ,6,0
2205,SFN201609160,2016-09-15 11:50,2016-09-15 7:50,St. Louis Cardinals,San Francisco Giants,0,l weaver,M MOORE,2,8
2206,BOS201609170,2016-09-16 11:35,2016-09-16 7:35,New York Yankees,Boston Red Sox,0,b mitchell,D PRICE,5,6
2207,ATL201609170,2016-09-16 14:16,2016-09-16 10:16,Washington Nationals,Atlanta Braves,0,g gonzalez,J COLLMENTER,3,7
2208,CIN201609171,2016-09-16 11:34,2016-09-16 7:34,Pittsburgh Pirates,Cincinnati Reds,1,j taillon,A DESCLAFANI,10,4
2209,CHN201609170,2016-09-16 11:33,2016-09-16 7:33,Milwaukee Brewers,Chicago Cubs,0,z davies,J ARRIETA,11,3
2210,CLE201609170,2016-09-16 11:35,2016-09-16 7:35,Detroit Tigers,Cleveland Indians,0,j verlander,C CARRASCO,0,1
2211,CIN201609172,2016-09-16 11:37,2016-09-16 7:37,Pittsburgh Pirates,Cincinnati Reds,2,t williams,B FINNEGAN,7,3
2212,PHI201609170,2016-09-16 11:34,2016-09-16 7:34,Miami Marlins,Philadelphia Phillies,0,j urena,J HELLICKSON,0,8
2213,BAL201609170,2016-09-16 11:35,2016-09-16 7:35,Tampa Bay Rays,Baltimore Orioles,0,m andriese,C TILLMAN,5,2
2214,NYN201609170,2016-09-16 11:37,2016-09-16 7:37,Minnesota Twins,New York Mets,0,e santana,S LUGO,2,3
